Date,Open,High,Low,Close,Adj Close,Volume
2017-06-05,71.010002,71.330002,69.849998,69.900002,67.874306,774700
2017-06-06,69.070000,69.500000,67.930000,68.709999,66.718781,959700
2017-06-07,68.739998,70.169998,68.690002,69.389999,67.379082,711000
2017-06-08,69.110001,69.110001,67.099998,68.360001,66.378937,1071400
2017-06-09,68.129997,68.339996,66.959999,67.419998,65.466179,851500
2017-06-12,67.059998,67.904999,66.620003,66.730003,64.796173,1057100
2017-06-13,66.699997,67.400002,65.519997,65.830002,63.922253,873400
2017-06-14,65.820000,65.989998,63.349998,63.939999,62.087021,1661300
2017-06-15,63.240002,64.830002,62.799999,64.550003,62.679344,1167800
2017-06-16,64.129997,64.147003,61.240002,61.869999,60.077011,1405700
2017-06-19,62.150002,62.790001,61.369999,61.730000,59.941067,1038500
2017-06-20,61.660000,62.779999,61.500000,62.349998,60.543098,595500
2017-06-21,62.369999,63.619999,62.299999,63.580002,61.737461,680000
2017-06-22,63.369999,64.559998,63.040001,64.089996,62.232677,657400
2017-06-23,64.190002,64.470001,63.610001,64.129997,62.271515,1565900
2017-06-26,64.330002,65.220001,64.150002,64.830002,62.951237,438600
2017-06-27,64.180000,64.480003,62.919998,63.200001,61.368473,941100
2017-06-28,63.790001,64.989998,63.209999,64.660004,62.786163,1064400
2017-06-29,64.529999,65.059998,64.050003,64.769997,62.892967,603800
2017-06-30,64.769997,65.699997,64.720001,65.379997,63.485294,326000
2017-07-03,66.000000,67.269997,65.769997,65.970001,64.058197,502200
2017-07-05,65.849998,66.459999,65.199997,66.080002,64.165009,347700
2017-07-06,65.660004,66.750000,65.629997,66.160004,64.242691,687600
2017-07-07,66.190002,67.809998,65.900002,67.650002,65.689499,613100
2017-07-10,67.809998,68.470001,67.519997,68.190002,66.213860,678700
2017-07-11,68.550003,69.809998,68.000000,68.919998,66.922699,910600
2017-07-12,68.849998,69.839996,68.489998,68.690002,66.699379,982700
2017-07-13,68.580002,69.779999,68.580002,69.449997,67.437347,640600
2017-07-14,69.500000,70.089996,68.589996,68.849998,66.854721,1085300
2017-07-17,69.120003,70.239998,69.120003,69.910004,67.884010,733300
2017-07-18,70.019997,70.239998,69.589996,69.769997,67.748070,462700
2017-07-19,70.019997,70.419998,69.449997,70.230003,68.194740,375900
2017-07-20,70.669998,70.949997,69.750999,70.599998,68.554016,465100
2017-07-21,69.949997,69.949997,67.690002,68.709999,66.718781,1087700
2017-07-24,68.500000,68.589996,67.330002,67.930000,66.226456,1159400
2017-07-25,68.040001,68.360001,67.290001,68.250000,66.538429,1188400
2017-07-26,68.209999,70.269997,68.199997,69.050003,67.318359,1312700
2017-07-27,66.355003,69.949997,66.000000,66.330002,64.666573,1681700
2017-07-28,66.300003,66.300003,64.800003,65.540001,63.896389,1012100
2017-07-31,65.540001,65.919998,64.760002,65.470001,63.828140,700900
2017-08-01,65.599998,65.599998,63.423000,63.990002,62.385262,847100
2017-08-02,63.900002,64.660004,63.730000,64.300003,62.687492,663200
2017-08-03,64.099998,64.510002,63.770000,64.040001,62.434010,528300
2017-08-04,64.180000,65.080002,63.700001,64.910004,63.282188,592800
2017-08-07,64.839996,65.559998,64.800003,65.410004,63.769661,470100
2017-08-08,65.300003,65.889999,64.980003,65.489998,63.847637,403500
2017-08-09,65.279999,65.519997,64.699997,65.260002,63.623421,498100
2017-08-10,65.129997,65.129997,63.430000,64.000000,62.395012,698700
2017-08-11,64.059998,65.620003,63.740002,65.430000,63.789150,578100
2017-08-14,66.000000,66.919998,65.650002,66.370003,64.705574,521500
2017-08-15,66.500000,66.500000,65.334999,66.010002,64.354599,763400
2017-08-16,65.760002,67.220001,65.760002,66.650002,64.978546,901500
2017-08-17,66.480003,66.550003,65.500000,65.550003,63.906147,927400
2017-08-18,65.500000,66.360001,64.879997,65.970001,64.315613,500300
2017-08-21,66.010002,68.300003,65.779999,67.879997,66.177711,1408600
2017-08-22,69.300003,69.300003,68.449997,69.019997,67.289108,870000
2017-08-23,68.750000,70.040001,68.400002,69.160004,67.425613,836500
2017-08-24,68.970001,69.555000,68.470001,69.019997,67.289108,324400
2017-08-25,69.150002,69.699997,68.260002,68.300003,66.587181,233600
2017-08-28,68.510002,68.510002,67.584999,68.010002,66.304451,294300
2017-08-29,67.489998,68.525002,67.129997,68.300003,66.587181,633300
2017-08-30,68.669998,69.720001,67.970001,69.660004,67.913071,780600
2017-08-31,69.709999,70.750000,69.410004,70.680000,68.907486,633000
2017-09-01,70.820000,72.529999,70.519997,72.180000,70.369873,673800
2017-09-05,72.199997,72.360001,71.760002,72.250000,70.438126,1101300
2017-09-06,72.489998,72.620003,71.750000,72.559998,70.740334,680900
2017-09-07,72.470001,72.800003,71.879997,72.510002,70.691597,696300
2017-09-08,72.500000,72.699997,72.239998,72.550003,70.730598,590500
2017-09-11,73.000000,73.739998,72.599998,73.570000,71.725014,648100
2017-09-12,73.650002,73.900002,73.360001,73.860001,72.007744,404900
2017-09-13,73.540001,75.824997,73.500000,75.389999,73.499374,723800
2017-09-14,75.720001,77.870003,75.019997,76.400002,74.484047,996600
2017-09-15,77.209999,80.290001,76.370003,80.260002,78.247246,2219600
2017-09-18,80.260002,81.370003,79.690002,80.260002,78.247246,1172600
2017-09-19,80.550003,82.930000,80.510002,82.190002,80.128845,1354700
2017-09-20,82.500000,83.580002,82.419998,82.589996,80.518799,1071200
2017-09-21,82.500000,82.660004,81.769997,82.239998,80.177589,583300
2017-09-22,82.290001,83.430000,82.290001,82.949997,80.869789,439800
2017-09-25,81.500000,83.129997,81.040001,82.169998,80.109344,690700
2017-09-26,82.199997,85.919998,82.180000,85.709999,83.560562,1252900
2017-09-27,86.000000,86.419998,83.830002,84.169998,82.059181,707900
2017-09-28,83.660004,84.519997,83.379997,84.099998,81.990936,599400
2017-09-29,84.400002,84.599998,83.870003,83.989998,81.883705,468200
2017-10-02,83.989998,85.070000,83.809998,84.970001,82.839119,668900
2017-10-03,85.900002,86.419998,84.250000,85.180000,83.043854,731400
2017-10-04,85.129997,85.839996,84.790001,85.070000,82.936607,781000
2017-10-05,85.209999,85.519997,83.941002,84.419998,82.302910,1074900
2017-10-06,84.260002,85.129997,83.889999,84.669998,82.546646,595700
2017-10-09,84.669998,85.035004,83.720001,83.930000,81.825211,278700
2017-10-10,83.940002,84.510002,83.360001,84.209999,82.098183,471200
2017-10-11,84.110001,84.650002,83.129997,84.489998,82.371155,641400
2017-10-12,83.959999,84.379997,83.000000,84.250000,82.137184,559900
2017-10-13,84.379997,84.780998,83.221001,83.779999,81.678963,343200
2017-10-16,84.029999,85.180000,83.629997,85.070000,82.936607,507000
2017-10-17,84.449997,85.760002,84.449997,85.160004,83.293633,472700
2017-10-18,85.150002,85.919998,84.739998,85.449997,83.577255,454800
2017-10-19,85.000000,85.349998,84.035004,84.980003,83.117561,416100
2017-10-20,85.440002,85.849998,84.989998,85.099998,83.234940,390600
2017-10-23,85.019997,85.989998,84.580002,85.000000,83.137123,268300
2017-10-24,85.510002,86.264999,85.349998,85.930000,84.046745,516000
2017-10-25,85.919998,86.260002,83.200996,83.639999,81.806938,788900
2017-10-26,82.720001,84.334999,82.220001,83.629997,81.797150,976000
2017-10-27,83.519997,84.629997,83.040001,84.199997,82.354660,604500
2017-10-30,83.839996,84.195000,82.889999,83.500000,81.669998,492300
2017-10-31,83.809998,84.489998,83.279999,84.360001,82.511147,692100
2017-11-01,83.209999,85.320000,83.180000,84.930000,83.068657,1065700
2017-11-02,82.510002,82.510002,78.529999,81.080002,79.303040,1673600
2017-11-03,81.470001,82.260002,78.309998,78.699997,76.975197,1039400
2017-11-06,78.440002,79.650002,78.410004,78.639999,76.916512,691900
2017-11-07,78.510002,78.620003,76.730003,78.089996,76.378563,534100
2017-11-08,78.040001,78.223000,76.790001,77.419998,75.723251,388600
2017-11-09,77.010002,77.239998,75.629997,76.949997,75.263542,528200
2017-11-10,76.589996,78.860001,76.239998,77.419998,75.723251,496800
2017-11-13,76.669998,76.730003,75.489998,76.220001,74.549553,631100
2017-11-14,76.250000,76.250000,74.370003,75.029999,73.385628,986900
2017-11-15,74.650002,75.489998,73.669998,74.269997,72.642281,857000
2017-11-16,74.739998,75.860001,74.199997,74.440002,72.808563,1150000
2017-11-17,74.580002,77.000000,73.970001,76.190002,74.520210,1626300
2017-11-20,76.500000,78.610001,75.919998,78.070000,76.359009,736200
2017-11-21,78.730003,79.000000,76.925003,77.860001,76.153610,963000
2017-11-22,77.879997,78.680000,77.142998,77.650002,75.948212,597300
2017-11-24,77.620003,77.930000,77.214996,77.860001,76.153610,189600
2017-11-27,77.849998,78.449997,77.050003,77.650002,75.948212,729700
2017-11-28,78.169998,80.440002,77.620003,79.660004,77.914162,940400
2017-11-29,79.570000,79.800003,78.470001,79.080002,77.346870,495700
2017-11-30,79.160004,79.559998,77.320000,78.260002,76.544846,740800
2017-12-01,78.019997,78.430000,77.129997,78.400002,76.681778,704600
2017-12-04,79.000000,79.709999,77.860001,78.099998,76.388344,650700
2017-12-05,78.599998,79.440002,78.349998,78.930000,77.200157,544300
2017-12-06,79.019997,79.989998,78.180000,78.260002,76.544846,518200
2017-12-07,78.070000,79.760002,77.940002,79.139999,77.405556,660700
2017-12-08,79.540001,80.050003,78.680000,78.879997,77.151253,541600
2017-12-11,78.550003,79.919998,78.169998,79.690002,77.943504,704300
2017-12-12,79.610001,80.625000,79.419998,80.379997,78.618378,846000
2017-12-13,80.419998,81.070000,78.790001,78.849998,77.121910,620600
2017-12-14,78.650002,79.019997,77.589996,77.839996,76.134041,617100
2017-12-15,77.849998,79.410004,77.849998,78.910004,77.180588,559800
2017-12-18,79.279999,81.778999,79.150002,80.610001,78.843338,555200
2017-12-19,80.910004,81.550003,80.180000,80.389999,78.628159,551700
2017-12-20,80.419998,81.209999,79.800003,80.910004,79.136772,546900
2017-12-21,80.919998,81.035004,79.839996,80.320000,78.559692,399300
2017-12-22,80.199997,80.269997,79.489998,79.690002,77.943504,501000
2017-12-26,79.959999,79.959999,78.510002,78.779999,77.053444,492600
2017-12-27,78.800003,79.320000,78.650002,79.019997,77.288177,375300
2017-12-28,79.300003,79.680000,78.879997,79.540001,77.796799,324300
2017-12-29,79.519997,79.550003,78.413002,78.699997,76.975197,502700
2018-01-02,78.949997,79.400002,78.260002,79.290001,77.552269,658200
2018-01-03,79.489998,79.489998,78.120003,78.480003,76.760025,1970300
2018-01-04,79.470001,82.809998,79.000000,82.360001,80.554985,2058600
2018-01-05,82.699997,84.589996,82.419998,83.870003,82.031883,850600
2018-01-08,84.099998,84.199997,81.919998,82.419998,80.613663,828800
2018-01-09,82.540001,84.160004,82.540001,83.040001,81.220078,847300
2018-01-10,83.040001,83.220001,81.169998,81.660004,79.870323,1186400
2018-01-11,81.860001,83.660004,81.690002,83.589996,81.758026,627300
2018-01-12,83.610001,84.080002,82.290001,82.690002,80.877747,791500
2018-01-16,83.190002,83.445000,82.040001,82.180000,80.378929,988300
2018-01-17,74.029999,77.595001,73.699997,77.080002,75.643829,7067300
2018-01-18,76.550003,76.930000,73.839996,74.150002,72.768425,1928500
2018-01-19,74.089996,74.190002,71.739998,71.940002,70.599602,2136900
2018-01-22,70.599998,73.396004,69.870003,72.739998,71.384697,2487200
2018-01-23,72.849998,73.160004,72.205002,72.849998,71.492638,1771200
2018-01-24,72.849998,73.489998,72.389999,73.040001,71.679108,1043500
2018-01-25,72.879997,73.589996,71.709999,72.010002,70.668297,1269100
2018-01-26,72.489998,73.089996,71.730003,72.300003,70.952896,1547900
2018-01-29,66.940002,69.559998,66.230003,66.769997,65.525925,4569000
2018-01-30,65.830002,67.230003,64.529999,66.290001,65.054871,2572000
2018-01-31,66.339996,67.070000,63.570000,64.800003,63.592632,1823100
2018-02-01,64.250000,66.010002,64.000000,64.699997,63.494492,1722000
2018-02-02,64.209999,64.930000,63.529999,64.599998,63.396362,2264200
2018-02-05,64.199997,64.970001,60.924999,61.939999,60.785919,2481700
2018-02-06,60.709999,64.304001,60.660000,63.509998,62.326668,1960200
2018-02-07,63.520000,63.970001,62.459999,63.340000,62.159840,932500
2018-02-08,63.570000,63.638000,60.770000,60.779999,59.647533,1166500
2018-02-09,61.700001,62.077000,59.099998,60.700001,59.569027,1652300
2018-02-12,61.889999,65.025002,61.340000,63.910000,62.719215,1765300
2018-02-13,63.470001,64.014000,62.330002,62.450001,61.286419,1029800
2018-02-14,62.230000,63.950001,62.230000,63.680000,62.493504,807300
2018-02-15,64.279999,64.550003,62.560001,63.439999,62.257973,487600
2018-02-16,63.040001,63.500000,61.740002,61.889999,60.736851,685100
2018-02-20,61.750000,64.349998,61.680000,63.660000,62.473873,938800
2018-02-21,63.840000,64.360001,63.189999,63.470001,62.287415,478100
2018-02-22,63.720001,63.970001,63.020000,63.400002,62.218719,494200
2018-02-23,63.779999,64.089996,63.060001,63.299999,62.120583,352800
2018-02-26,63.660000,64.230003,63.259998,63.900002,62.709404,688000
2018-02-27,64.000000,64.930000,63.549999,63.570000,62.385551,725700
2018-02-28,63.549999,63.619999,61.959999,62.060001,60.903687,904900
2018-03-01,62.330002,62.349998,59.290001,59.849998,58.734863,978400
2018-03-02,59.570000,61.130001,57.470001,60.730000,59.598469,1270000
2018-03-05,60.509998,61.630001,60.095001,61.189999,60.049896,691200
2018-03-06,61.880001,62.820000,61.029999,62.459999,61.296234,514600
2018-03-07,61.599998,62.299999,60.939999,61.840000,60.687786,645700
2018-03-08,62.070000,62.930000,61.369999,61.950001,60.795738,372600
2018-03-09,62.540001,63.330002,61.880001,62.730000,61.561203,630400
2018-03-12,62.750000,63.459999,61.599998,61.650002,60.501328,559300
2018-03-13,62.110001,62.110001,60.939999,61.130001,59.991016,871400
2018-03-14,61.400002,61.610001,60.150002,60.299999,59.176479,789000
2018-03-15,60.250000,60.570000,59.400002,60.080002,58.960579,747100
2018-03-16,59.950001,60.470001,59.110001,59.759998,58.646542,852300
2018-03-19,59.709999,60.020000,59.029999,59.730000,58.617100,545000
2018-03-20,59.750000,60.165001,58.849998,59.279999,58.175484,439000
2018-03-21,59.310001,60.669998,59.200001,60.049999,58.931133,598800
2018-03-22,59.590000,61.330002,59.590000,59.880001,58.764305,655300
2018-03-23,59.980000,60.049999,57.400002,57.580002,56.507160,753900
2018-03-26,58.459999,59.480000,57.735001,59.380001,58.273624,606400
2018-03-27,59.779999,60.130001,58.959999,59.570000,58.460079,529700
2018-03-28,59.340000,59.779999,58.040001,58.130001,57.046909,789800
2018-03-29,58.880001,59.910000,58.220001,59.759998,58.646542,784200
2018-04-02,59.650002,60.040001,58.439999,59.189999,58.087158,911000
2018-04-03,59.730000,62.099998,59.700001,61.110001,59.971390,909400
2018-04-04,59.880001,63.105000,59.220001,62.950001,61.777103,603800
2018-04-05,63.290001,64.540001,62.970001,64.279999,63.082321,678100
2018-04-06,63.980000,64.320000,63.279999,63.919998,62.729027,750100
2018-04-09,64.300003,64.300003,63.509998,63.540001,62.356110,661300
2018-04-10,64.559998,65.150002,64.280998,64.860001,63.651516,590500
2018-04-11,64.529999,66.050003,63.450001,65.669998,64.446419,459700
2018-04-12,66.070000,66.669998,65.664001,66.190002,64.956741,514000
2018-04-13,66.410004,66.580002,64.750000,65.260002,64.044067,638900
2018-04-16,66.400002,67.099998,65.669998,66.010002,64.780090,592700
2018-04-17,66.139999,66.154999,64.830002,65.050003,64.105042,436300
2018-04-18,64.519997,65.010002,63.000000,63.099998,62.183361,868000
2018-04-19,63.439999,63.910000,62.270000,62.900002,61.986275,540500
2018-04-20,63.009998,63.470001,61.930000,62.500000,61.592079,526900
2018-04-23,62.500000,63.200001,62.025002,62.799999,61.887722,347600
2018-04-24,63.310001,64.059998,62.580002,63.119999,62.203075,621000
2018-04-25,62.840000,63.910000,62.560001,63.720001,62.794361,348200
2018-04-26,63.630001,63.924999,62.360001,62.540001,61.631500,564300
2018-04-27,62.720001,62.860001,61.759998,62.060001,61.158474,852200
2018-04-30,62.459999,62.950001,61.060001,61.290001,60.399658,833800
2018-05-01,61.509998,61.509998,59.610001,60.790001,59.906925,780300
2018-05-02,60.939999,62.080002,60.520000,61.980000,61.079636,1228100
2018-05-03,58.709999,58.709999,54.700001,55.840000,55.028828,3644900
2018-05-04,55.270000,55.599998,54.112999,54.990002,54.191177,2700300
2018-05-07,54.980000,56.439999,54.700001,56.150002,55.334328,2375100
2018-05-08,55.910000,57.020000,55.720001,56.619999,55.797497,867900
2018-05-09,55.970001,56.299999,54.910000,55.639999,54.831734,1231800
2018-05-10,55.610001,56.340000,55.060001,56.130001,55.314617,827200
2018-05-11,55.799999,56.549999,55.459999,55.840000,55.028828,656400
2018-05-14,55.860001,56.560001,55.680000,55.750000,54.940136,431300
2018-05-15,55.770000,56.130001,55.189999,56.110001,55.294907,440500
2018-05-16,56.160000,56.974998,55.820000,56.560001,55.738369,491400
2018-05-17,56.500000,57.380001,56.485001,57.200001,56.369072,330900
2018-05-18,57.200001,57.200001,55.660000,56.009998,55.196358,426400
2018-05-21,56.599998,56.599998,55.970001,56.090000,55.275200,394700
2018-05-22,56.419998,56.740002,56.009998,56.240002,55.423019,562000
2018-05-23,56.130001,56.130001,54.480000,54.860001,54.063065,494200
2018-05-24,54.869999,54.970001,54.290001,54.470001,53.678734,396400
2018-05-25,54.599998,54.759998,53.880001,54.009998,53.225410,535900
2018-05-29,53.540001,53.880001,52.520000,52.939999,52.170952,584600
2018-05-30,53.020000,53.590000,52.910000,53.070000,52.299068,321100
2018-05-31,53.230000,53.520000,52.549999,53.240002,52.466599,561100
2018-06-01,53.820000,54.500000,53.029999,53.820000,53.038174,434600
2018-06-04,53.889999,54.430000,53.250000,54.380001,53.590038,468400
2018-06-05,54.240002,54.759998,53.794998,54.660000,53.865971,430900
2018-06-06,54.939999,56.119999,54.650002,56.040001,55.225925,593900
2018-06-07,55.910000,58.169998,55.654999,56.560001,55.738369,2642900
2018-06-08,56.220001,57.200001,55.860001,56.980000,56.152267,690600
2018-06-11,51.000000,51.700001,47.029999,48.099998,47.401264,8373200
2018-06-12,48.820000,51.480000,48.820000,50.110001,49.382069,3817900
2018-06-13,50.009998,50.099998,47.490002,47.540001,46.849400,1818000
2018-06-14,47.540001,48.180000,47.279999,48.070000,47.371700,1253000
2018-06-15,47.650002,48.180000,47.270000,48.110001,47.411121,1191600
2018-06-18,47.750000,48.430000,47.511002,48.419998,47.716618,599500
2018-06-19,48.240002,49.160000,48.029999,48.990002,48.278336,964500
2018-06-20,49.150002,50.090000,48.700001,49.720001,48.997734,574800
2018-06-21,49.630001,49.660000,48.799999,49.570000,48.849911,955200
2018-06-22,49.900002,50.310001,49.349998,50.070000,49.342648,805100
2018-06-25,49.840000,50.360001,49.169998,49.990002,49.263813,1172000
2018-06-26,49.930000,50.279999,48.700001,49.849998,49.125843,860500
2018-06-27,50.049999,50.529999,49.320000,49.450001,48.731655,953800
2018-06-28,49.439999,49.439999,48.270000,48.919998,48.209351,787200
2018-06-29,49.169998,50.369999,48.980000,49.189999,48.475430,1045400
2018-07-02,48.520000,49.509998,47.299999,49.490002,48.771076,657200
2018-07-03,49.580002,49.580002,48.430000,48.540001,47.834873,330800
2018-07-05,48.790001,50.889999,48.680000,49.980000,49.253956,981500
2018-07-06,49.840000,50.430000,49.650002,50.040001,49.313084,545100
2018-07-09,50.020000,50.419998,49.209999,49.509998,48.790783,982700
2018-07-10,49.419998,50.880001,49.000000,50.720001,49.983204,794000
2018-07-11,50.000000,50.000000,49.380001,49.459999,48.741508,671500
2018-07-12,49.520000,49.689999,48.169998,48.430000,47.726471,940500
2018-07-13,48.520000,49.320000,48.410000,48.580002,47.874294,626200
2018-07-16,48.459999,48.849998,47.570000,48.660000,47.953129,756000
2018-07-17,48.340000,49.619999,48.220001,49.040001,48.602287,637300
2018-07-18,48.810001,49.889999,48.720001,49.599998,49.157284,674100
2018-07-19,49.150002,49.700001,48.320000,48.480000,48.047283,683000
2018-07-20,47.900002,47.959999,46.240002,46.430000,46.015583,885900
2018-07-23,46.250000,47.349998,46.160000,46.180000,45.767811,965100
2018-07-24,46.490002,46.790001,45.500000,45.650002,45.242546,1243600
2018-07-25,45.500000,45.500000,43.099998,44.509998,44.112717,1885300
2018-07-26,45.090000,47.189999,44.639999,47.070000,46.649868,2683700
2018-07-27,47.330002,49.369999,47.259998,48.549999,48.116657,1217300
2018-07-30,48.369999,49.570000,48.174999,48.840000,48.404072,3386100
2018-07-31,48.000000,48.380001,47.020000,47.630001,47.204872,1080400
2018-08-01,47.380001,47.580002,44.810001,45.330002,44.925400,1379400
2018-08-02,45.020000,46.825001,44.938999,45.820000,45.411026,1371900
2018-08-03,45.869999,47.162998,45.570000,47.119999,46.699421,2592800
2018-08-06,46.889999,47.185001,45.560001,45.750000,45.341652,763800
2018-08-07,45.830002,46.360001,45.310001,45.419998,45.014595,1083700
2018-08-08,44.990002,45.584000,44.369999,45.330002,44.925400,799400
2018-08-09,45.400002,45.400002,44.480000,44.619999,44.221737,436000
2018-08-10,44.380001,44.509998,42.830002,43.070000,42.685570,758800
2018-08-13,42.799999,43.500000,42.040001,42.450001,42.071106,937300
2018-08-14,42.480000,42.919998,42.080002,42.650002,42.269321,554100
2018-08-15,44.770000,45.380001,43.570000,44.290001,43.894684,4490400
2018-08-16,44.049999,46.369999,44.049999,45.020000,44.618168,2556100
2018-08-17,44.599998,46.009998,44.360001,45.669998,45.262363,1728500
2018-08-20,45.599998,46.430000,45.549999,45.790001,45.381294,2110300
2018-08-21,45.770000,45.970001,44.860001,45.560001,45.153347,16813900
2018-08-22,45.020000,45.560001,44.500000,44.910000,44.509148,2324800
2018-08-23,44.840000,45.240002,44.610001,44.860001,44.459595,1630800
2018-08-24,44.689999,45.740002,44.689999,45.400002,44.994778,1146200
2018-08-27,45.580002,47.060001,45.580002,45.910000,45.500221,1582400
2018-08-28,46.160000,46.599998,45.500000,46.419998,46.005669,1375200
2018-08-29,46.459999,46.520000,45.189999,45.240002,44.836205,958900
2018-08-30,44.970001,45.000000,42.430000,42.709999,42.328785,1592500
2018-08-31,42.680000,43.389999,42.389999,43.290001,42.903610,2135300
2018-09-04,43.360001,43.490002,42.235001,42.369999,41.991817,4947800
2018-09-05,42.320000,42.560001,41.470001,41.639999,41.268333,1702500
2018-09-06,41.669998,41.849998,40.549999,40.770000,40.406101,1215500
2018-09-07,40.770000,41.169998,40.090000,40.639999,40.277260,1236000
2018-09-10,40.849998,41.470001,40.849998,41.270000,40.901638,661100
2018-09-11,41.130001,41.150002,40.310001,40.700001,40.336727,913300
2018-09-12,40.580002,40.930000,40.080002,40.220001,39.861012,858600
2018-09-13,40.630001,42.709999,40.630001,42.200001,41.823338,2823500
2018-09-14,42.580002,43.400002,42.560001,43.060001,42.675663,1799100
2018-09-17,42.939999,42.980000,42.099998,42.230000,41.853069,864000
2018-09-18,42.000000,42.330002,41.060001,41.419998,41.050297,1573400
2018-09-19,41.549999,42.835999,41.509998,42.669998,42.289139,1334200
2018-09-20,43.150002,43.919998,42.980000,43.520000,43.131554,1898100
2018-09-21,43.669998,45.169998,43.669998,44.180000,43.785664,3397600
2018-09-24,43.869999,44.150002,42.380001,43.299999,42.913517,844700
2018-09-25,43.169998,43.169998,40.740002,40.799999,40.435833,1315800
2018-09-26,40.619999,41.220001,40.270000,40.340000,39.979939,1486400
2018-09-27,40.549999,40.639999,39.750000,39.770000,39.415028,785000
2018-09-28,39.459999,39.619999,38.860001,39.310001,38.959133,975400
2018-10-01,39.799999,39.950001,38.055000,38.110001,37.769844,1258900
2018-10-02,38.130001,38.650002,37.590000,37.619999,37.284214,1349700
2018-10-03,37.610001,38.020000,36.869999,36.880001,36.550823,1202600
2018-10-04,36.509998,36.779999,35.330002,35.560001,35.242603,1762100
2018-10-05,35.490002,35.709999,33.900002,34.099998,33.795631,2126000
2018-10-08,33.650002,34.730000,33.560001,34.419998,34.112778,1093600
2018-10-09,34.389999,34.500000,33.299999,33.389999,33.091972,1400700
2018-10-10,32.930000,33.259998,31.530001,31.590000,31.308039,3296500
2018-10-11,31.330000,33.580002,31.330000,31.740000,31.456699,2290600
2018-10-12,31.959999,32.290001,29.549999,30.180000,29.910624,1890300
2018-10-15,30.000000,31.930000,30.000000,31.580000,31.298126,1657800
2018-10-16,31.719999,32.009998,31.240000,31.760000,31.476521,1351500
2018-10-17,31.100000,31.280001,30.020000,30.740000,30.465624,1173700
2018-10-18,30.600000,30.680000,29.530001,29.719999,29.454729,1300200
2018-10-19,29.040001,31.270000,29.040001,30.190001,29.920534,2147400
2018-10-22,30.389999,31.120001,29.570000,30.809999,30.535000,1816300
2018-10-23,30.000000,32.049999,29.520000,31.650000,31.650000,2081600
2018-10-24,31.580000,31.629999,28.480000,28.520000,28.520000,1476000
2018-10-25,28.920000,29.520000,28.240000,29.500000,29.500000,1522400
2018-10-26,28.920000,29.889999,28.430000,29.670000,29.670000,1257700
2018-10-29,31.250000,32.820000,30.790001,31.209999,31.209999,2800800
2018-10-30,31.290001,32.369999,30.780001,31.379999,31.379999,1089800
2018-10-31,31.820000,32.099998,30.090000,30.420000,30.420000,2183200
2018-11-01,30.760000,32.869999,30.410000,32.450001,32.450001,1906700
2018-11-02,33.250000,33.299999,31.500000,32.250000,32.250000,1666100
2018-11-05,32.250000,32.590000,30.000000,30.170000,30.170000,1421800
2018-11-06,30.100000,30.700001,29.549999,29.629999,29.629999,1571500
2018-11-07,29.700001,30.040001,28.410000,29.850000,29.850000,2228000
2018-11-08,29.570000,30.389999,28.750000,28.830000,28.830000,1939100
2018-11-09,25.200001,25.330000,21.420000,21.520000,21.520000,7538800
2018-11-12,21.469999,22.200001,21.090000,21.860001,21.860001,3913400
2018-11-13,22.090000,25.010000,22.090000,24.469999,24.469999,3795700
2018-11-14,24.370001,24.950001,23.870001,24.150000,24.150000,2421800
2018-11-15,23.620001,23.760000,22.660000,23.660000,23.660000,2138200
2018-11-16,23.549999,24.209999,23.219999,23.959999,23.959999,2206600
2018-11-19,23.590000,24.520000,23.358999,24.110001,24.110001,2034600
2018-11-20,23.920000,24.299999,22.889999,23.000000,23.000000,1659300
2018-11-21,23.209999,24.370001,23.059999,24.250000,24.250000,1141900
2018-11-23,24.170000,25.059999,24.170000,24.809999,24.809999,580000
2018-11-26,24.889999,25.860001,24.709999,24.990000,24.990000,1262700
2018-11-27,24.930000,25.330000,22.770000,23.219999,23.219999,1975100
2018-11-28,23.200001,24.250000,22.940001,23.930000,23.930000,1867300
2018-11-29,23.900000,24.150000,23.209999,23.530001,23.530001,1408000
2018-11-30,23.410000,24.059999,23.365000,23.680000,23.680000,1068800
2018-12-03,24.309999,25.160000,24.309999,24.840000,24.840000,1235900
2018-12-04,24.780001,24.920000,22.809999,23.020000,23.020000,1811300
2018-12-06,22.730000,22.830000,21.639999,22.110001,22.110001,1371700
2018-12-07,22.120001,22.959999,20.840000,21.000000,21.000000,2143400
